CHEESMAN,Max T,Min T,Precipitation,Snowfall
5/1/1972,58,19,0,0
5/2/1972,59,21,0,0
5/3/1972,68,24,0,0
5/4/1972,73,27,0,0
5/5/1972,67,30,0,0
5/6/1972,50,36,0.98,0
5/7/1972,59,38,0.02,0
5/8/1972,68,29,0,0
5/9/1972,66,34,0,0
5/10/1972,64,38,0,0
5/11/1972,59,34,0,0
5/12/1972,59,31,0.04,0
5/13/1972,53,27,0,0
5/14/1972,71,25,0,0
5/15/1972,75,28,0,0
5/16/1972,78,30,0,0
5/17/1972,73,35,0,0
5/18/1972,73,37,0,0
5/19/1972,70,35,0.03,0
5/20/1972,76,46,0,0
5/21/1972,75,38,0,0
5/22/1972,71,32,0,0
5/23/1972,68,27,0,0
5/24/1972,70,29,0,0
5/25/1972,75,31,0,0
5/26/1972,77,37,0,0
5/27/1972,74,38,0,0
5/28/1972,71,42,0,0
5/29/1972,65,43,0.01,0
5/30/1972,71,40,0.01,0
5/31/1972,80,31,0,0
6/1/1972,83,38,0,0
6/2/1972,80,38,0,0
6/3/1972,77,41,0.06,0
6/4/1972,82,43,0,0
6/5/1972,76,46,0.04,0
6/6/1972,79,47,0.57,0
6/7/1972,84,41,0,0
6/8/1972,80,45,0,0
6/9/1972,73,42,0.02,0
6/10/1972,79,45,0,0
6/11/1972,84,44,0.2,0
6/12/1972,81,47,0.1,0
6/13/1972,75,45,0,0
6/14/1972,79,37,0,0
6/15/1972,77,41,0,0
6/16/1972,77,43,0,0
6/17/1972,79,42,0,0
6/18/1972,79,41,0,0
6/19/1972,80,51,0,0
6/20/1972,75,42,0,0
6/21/1972,82,44,0.03,0
6/22/1972,82,47,0,0
6/23/1972,81,43,0.02,0
6/24/1972,82,39,0.04,0
6/25/1972,83,42,0,0
6/26/1972,81,40,0,0
6/27/1972,82,38,0,0
6/28/1972,83,40,0,0
6/29/1972,83,46,0,0
6/30/1972,82,46,T,0
7/1/1972,82,48,0.12,0
7/2/1972,75,39,0,0
7/3/1972,69,44,0.04,0
7/4/1972,65,42,0.02,0
7/5/1972,80,36,0.02,0
7/6/1972,81,48,0,0
7/7/1972,82,45,0,0
7/8/1972,83,41,0,0
7/9/1972,85,47,0.04,0
7/10/1972,82,45,0.02,0
7/11/1972,84,46,0.24,0
7/12/1972,86,41,0.06,0
7/13/1972,91,47,0,0
7/14/1972,92,46,0,0
7/15/1972,89,54,0,0
7/16/1972,88,42,0,0
7/17/1972,76,45,0,0
7/18/1972,83,45,0.06,0
7/19/1972,87,53,0,0
7/20/1972,82,49,0.95,0
7/21/1972,84,45,0.02,0
7/22/1972,85,51,0,0
7/23/1972,87,44,0,0
7/24/1972,83,49,T,0
7/25/1972,79,51,0,0
7/26/1972,81,45,0.21,0
7/27/1972,84,48,0.12,0
7/28/1972,81,47,0.45,0
7/29/1972,90,45,0,0
7/30/1972,91,48,0,0
7/31/1972,85,46,T,0
8/1/1972,87,49,0.06,0
8/2/1972,87,50,0.04,0
8/3/1972,78,51,0.46,0
8/4/1972,82,46,0.79,0
8/5/1972,83,46,0,0
8/6/1972,84,41,0,0
8/7/1972,86,45,0,0
8/8/1972,84,46,0.02,0
8/9/1972,88,45,0,0
8/10/1972,90,46,0,0
8/11/1972,90,46,0,0
8/12/1972,91,46,0,0
8/13/1972,88,46,0,0
8/14/1972,86,48,0,0
8/15/1972,85,50,0.03,0
8/16/1972,75,49,0.65,0
8/17/1972,81,44,0,0
8/18/1972,81,46,0.11,0
8/19/1972,77,46,0,0
8/20/1972,78,49,0,0
8/21/1972,78,45,0,0
8/22/1972,75,41,0.03,0
8/23/1972,76,39,0.01,0
8/24/1972,70,42,0.46,0
8/25/1972,72,44,0,0
8/26/1972,72,41,0.4,0
8/27/1972,74,42,0,0
8/28/1972,79,46,0.1,0
8/29/1972,78,47,0.02,0
8/30/1972,79,42,0,0
8/31/1972,75,45,T,0
9/1/1972,64,44,0.46,0
9/2/1972,72,38,0.35,0
9/3/1972,71,42,0,0
9/4/1972,75,38,0.03,0
9/5/1972,79,45,0,0
9/6/1972,78,45,0,0
9/7/1972,70,39,0,0
9/8/1972,79,40,0,0
9/9/1972,80,44,0.05,0
9/10/1972,74,41,0.05,0
9/11/1972,75,39,0.03,0
9/12/1972,76,45,0.12,0
9/13/1972,75,37,0,0
9/14/1972,73,47,0,0
9/15/1972,77,36,0,0
9/16/1972,79,37,0,0
9/17/1972,82,36,0,0
9/18/1972,81,36,0,0
9/19/1972,78,44,0,0
9/20/1972,71,41,T,0
9/21/1972,66,38,0,0
9/22/1972,77,36,0,0
9/23/1972,74,37,0,0
9/24/1972,71,33,0,0
9/25/1972,65,39,0,0
9/26/1972,67,37,0,0
9/27/1972,75,33,0,0
9/28/1972,73,39,0,0
9/29/1972,68,32,0,0
9/30/1972,82,27,0,0
10/1/1972,83,27,0,0
10/2/1972,76,39,0,0
10/3/1972,79,35,0,0
10/4/1972,74,42,0,0
10/5/1972,71,49,0,0
10/6/1972,63,31,0,0
10/7/1972,71,30,0,0
10/8/1972,64,42,0.17,0
10/9/1972,74,36,0,0
10/10/1972,75,42,0,0
10/11/1972,72,36,0,0
10/12/1972,71,33,0,0
10/13/1972,75,41,0,0
10/14/1972,74,35,0,0
10/15/1972,70,33,0,0
10/16/1972,74,37,0,0
10/17/1972,71,34,0,0
10/18/1972,62,36,0,0
10/19/1972,60,32,0,0
10/20/1972,65,41,0,0
10/21/1972,61,30,T,0
10/22/1972,55,32,0.28,0
10/23/1972,58,39,0.05,0
10/24/1972,57,22,0,0
10/25/1972,66,23,0,0
10/26/1972,72,20,0,0
10/27/1972,66,24,0,0
10/28/1972,52,26,0.03,0
10/29/1972,55,33,0,0
10/30/1972,33,10,0.07,1
10/31/1972,25,6,0.26,3
11/1/1972,32,17,1.53,20
11/2/1972,51,8,0,0
11/3/1972,57,10,0,0
11/4/1972,53,10,0,0
11/5/1972,50,19,0,0
11/6/1972,52,18,0,0
11/7/1972,53,10,0,0
11/8/1972,54,21,0,0
11/9/1972,49,27,0.11,1
11/10/1972,52,9,0,0
11/11/1972,48,18,0,0
11/12/1972,32,22,0.19,3
11/13/1972,33,15,0.07,1
11/14/1972,40,9,0,0
11/15/1972,42,17,0,0
11/16/1972,44,10,0,0
11/17/1972,45,11,0,0
11/18/1972,39,12,0,0
11/19/1972,44,8,0,0
11/20/1972,37,14,0.07,1
11/21/1972,37,5,0.08,1
11/22/1972,40,0,0,0
11/23/1972,49,3,0,0
11/24/1972,52,7,0,0
11/25/1972,39,4,0,0
11/26/1972,51,18,0,0
11/27/1972,44,15,0.57,12
11/28/1972,30,-9,0,0
11/29/1972,41,-7,0,0
11/30/1972,49,5,0,0
12/1/1972,54,24,0,0
12/2/1972,55,22,0,0
12/3/1972,52,12,0,0
12/4/1972,42,9,T,T
12/5/1972,37,-8,0.86,16
12/6/1972,29,-24,0,0
12/7/1972,34,4,0,0
12/8/1972,36,-12,0,0
12/9/1972,32,-1,0.17,5
12/10/1972,30,-23,0,0
12/11/1972,40,3,0,0
12/12/1972,37,-6,0,0
12/13/1972,40,5,0,0
12/14/1972,41,-5,0,0
12/15/1972,38,-13,0,0
12/16/1972,41,6,0,0
12/17/1972,55,8,0,0
12/18/1972,51,23,0,0
12/19/1972,54,10,0,0
12/20/1972,46,19,0,0
12/21/1972,49,6,0,0
12/22/1972,56,20,0,0
12/23/1972,48,22,0,0
12/24/1972,52,8,0,0
12/25/1972,48,11,0,0
12/26/1972,56,5,0,0
12/27/1972,55,6,0,0
12/28/1972,51,16,0,0
12/29/1972,45,16,0.06,2
12/30/1972,32,1,0.02,3
12/31/1972,32,-5,0,0
1/1/1973,30,0,0,0
1/2/1973,45,-6,0,0
1/3/1973,31,1,0,0
1/4/1973,36,-4,0,0
1/5/1973,34,-7,0,0
1/6/1973,31,-1,0,0
1/7/1973,29,-11,0,0
1/8/1973,20,-13,0,0
1/9/1973,17,-14,0,0
1/10/1973,29,-8,0,0
1/11/1973,42,-12,0,0
1/12/1973,55,18,0,0
1/13/1973,59,24,0,0
1/14/1973,63,23,0,0
1/15/1973,57,14,0,0
1/16/1973,54,17,0,0
1/17/1973,47,24,0,0
1/18/1973,48,12,0,0
1/19/1973,48,28,0,0
1/20/1973,41,15,0.27,3
1/21/1973,38,-2,0.17,2
1/22/1973,30,-3,0,0
1/23/1973,48,-18,0,0
1/24/1973,55,-1,0,0
1/25/1973,55,1,0,0
1/26/1973,46,8,0,0
1/27/1973,31,14,0.31,4
1/28/1973,46,-21,0,0
1/29/1973,50,7,0,0
1/30/1973,52,16,0,0
1/31/1973,44,8,0,0
2/1/1973,38,10,0,0
2/2/1973,54,-10,0,0
2/3/1973,50,-1,0,0
2/4/1973,53,15,0,0
2/5/1973,50,13,0,0
2/6/1973,47,9,0,0
2/7/1973,38,13,0,0
2/8/1973,35,7,0,0
2/9/1973,45,-9,0,0
2/10/1973,44,9,0,0
2/11/1973,48,13,0,0
2/12/1973,48,16,0,0
2/13/1973,42,7,T,0
2/14/1973,40,6,T,0
2/15/1973,44,-5,0,0
2/16/1973,48,-4,0,0
2/17/1973,44,-3,0,0
2/18/1973,55,1,0,0
2/19/1973,46,4,0,0
2/20/1973,50,-2,0,0
2/21/1973,45,10,0,0
2/22/1973,52,0,0,0
2/23/1973,59,4,0,0
2/24/1973,58,10,0,0
2/25/1973,54,14,0,0
2/26/1973,60,9,0,0
2/27/1973,57,13,0,0
2/28/1973,54,20,0,0
3/1/1973,56,15,0,0
3/2/1973,52,17,0,0
3/3/1973,45,21,0.12,3
3/4/1973,44,3,0,0
3/5/1973,50,19,0.03,0.5
3/6/1973,50,7,0,0
3/7/1973,50,12,0,0
3/8/1973,42,18,0.02,0
3/9/1973,42,19,0,0
3/10/1973,50,19,0,0
3/11/1973,55,10,0,0
3/12/1973,54,22,0,0
3/13/1973,53,20,0.02,0
3/14/1973,39,M,0,0
3/15/1973,49,12,0.06,T
3/16/1973,57,7,0,0
3/17/1973,56,20,0,0
3/18/1973,54,18,0,0
3/19/1973,48,25,0.37,4
3/20/1973,55,17,0,0
3/21/1973,52,27,0.01,0
3/22/1973,45,24,0,0
3/23/1973,42,12,T,0
3/24/1973,36,19,0.18,4
3/25/1973,41,20,0.22,6
3/26/1973,52,10,0,0
3/27/1973,50,20,0.06,0
3/28/1973,32,20,0.09,1
3/29/1973,36,18,0.11,1
3/30/1973,37,17,0.03,T
3/31/1973,47,12,0,0
4/1/1973,48,12,0,0
4/2/1973,43,23,0.37,6
4/3/1973,33,19,0.37,6
4/4/1973,42,8,0,0
4/5/1973,58,7,0,0
4/6/1973,57,18,0,0
4/7/1973,54,15,0.43,7
4/8/1973,35,0,0.04,1
4/9/1973,36,7,0.07,4
4/10/1973,48,9,0,0
4/11/1973,53,22,0,0
4/12/1973,53,25,0.63,4
4/13/1973,60,22,0,0
4/14/1973,63,28,0,0
4/15/1973,60,23,0.15,T
4/16/1973,52,6,0.06,1
4/17/1973,60,25,0,0
4/18/1973,60,24,0,0
4/19/1973,50,26,0.96,5
4/20/1973,45,29,0,0
4/21/1973,48,16,0,0
4/22/1973,56,21,0,0
4/23/1973,60,24,0,0
4/24/1973,58,24,0.01,0
4/25/1973,44,28,1.2,4
4/26/1973,48,23,0.05,T
4/27/1973,66,20,0,0
4/28/1973,69,25,0,0
4/29/1973,65,26,0,0
4/30/1973,65,32,0,0
5/1/1973,43,24,0.42,2
5/2/1973,50,19,0.2,1
5/3/1973,66,20,0,0
5/4/1973,68,26,0,0
5/5/1973,67,26,0,0
5/6/1973,58,33,2.43,6
5/7/1973,57,29,0.24,0
5/8/1973,65,25,0,0
5/9/1973,68,30,0,0
5/10/1973,75,30,0,0
5/11/1973,73,33,0,0
5/12/1973,59,39,0,0
5/13/1973,58,39,0,0
5/14/1973,59,35,0.2,0
5/15/1973,72,27,0,0
5/16/1973,70,27,0,0
5/17/1973,72,30,0,0
5/18/1973,81,31,0,0
5/19/1973,78,43,0,0
5/20/1973,76,40,0.04,0
5/21/1973,75,36,0,0
5/22/1973,65,32,0.94,0
5/23/1973,70,29,0,0
5/24/1973,69,34,0.04,0
5/25/1973,68,36,0.01,0
5/26/1973,66,39,0,0
5/27/1973,59,31,0,0
5/28/1973,66,29,0,0
5/29/1973,65,32,0,0
5/30/1973,51,30,0.84,0
5/31/1973,77,26,0,0
6/1/1973,76,34,0.05,0
6/2/1973,67,34,0.11,0
6/3/1973,64,31,0,0
6/4/1973,62,34,0.42,0
6/5/1973,67,26,0,0
6/6/1973,74,30,0,0
6/7/1973,80,33,0,0
6/8/1973,85,40,0,0
6/9/1973,87,42,0,0
6/10/1973,87,42,T,0
6/11/1973,81,44,0,0
6/12/1973,79,45,0,0
6/13/1973,76,46,0,0
6/14/1973,73,46,0.05,0
6/15/1973,72,46,0,0
6/16/1973,70,36,0,0
6/17/1973,77,33,0,0
6/18/1973,78,43,0,0
6/19/1973,67,26,0,0
6/20/1973,74,30,0,0
6/21/1973,76,35,0,0
6/22/1973,80,36,0,0
6/23/1973,80,37,0,0
6/24/1973,87,39,0,0
6/25/1973,87,40,0,0
6/26/1973,88,44,0,0
6/27/1973,84,45,0.08,0
6/28/1973,83,45,0.03,0
6/29/1973,87,42,0,0
6/30/1973,90,46,0,0
7/1/1973,90,46,0,0
7/2/1973,89,49,0,0
7/3/1973,91,49,0,0
7/4/1973,87,48,0.04,0
7/5/1973,94,44,0,0
7/6/1973,94,43,0,0
7/7/1973,92,49,0.06,0
7/8/1973,87,48,T,0
7/9/1973,85,49,0,0
7/10/1973,84,44,0,0
7/11/1973,89,46,0,0
7/12/1973,90,47,0,0
7/13/1973,84,48,0.13,0
7/14/1973,61,42,0.26,0
7/15/1973,75,40,0.11,0
7/16/1973,77,41,0.08,0
7/17/1973,79,44,0,0
7/18/1973,76,52,0.11,0
7/19/1973,72,51,0.31,0
7/20/1973,70,47,0.03,0
7/21/1973,75,45,0,0
7/22/1973,74,37,0.03,0
7/23/1973,80,37,0,0
7/24/1973,80,43,0,0
7/25/1973,75,41,0,0
7/26/1973,80,41,0,0
7/27/1973,74,42,0.22,0
7/28/1973,82,38,0,0
7/29/1973,79,40,T,0
7/30/1973,69,42,0.35,0
7/31/1973,73,41,0.01,0
8/1/1973,77,37,0,0
8/2/1973,80,37,0.02,0
8/3/1973,82,38,0,0
8/4/1973,80,46,0,0
8/5/1973,77,46,0,0
8/6/1973,80,46,0,0
8/7/1973,76,40,0.05,0
8/8/1973,83,43,0.02,0
8/9/1973,86,43,0,0
8/10/1973,87,41,0,0
8/11/1973,81,43,0,0
8/12/1973,85,41,0.03,0
8/13/1973,85,41,0,0
8/14/1973,83,45,0,0
8/15/1973,88,40,0.03,0
8/16/1973,90,43,0,0
8/17/1973,88,50,0,0
8/18/1973,86,47,0,0
8/19/1973,89,43,0,0
8/20/1973,89,49,0,0
8/21/1973,86,51,0,0
8/22/1973,78,46,0,0
8/23/1973,84,42,0,0
8/24/1973,83,49,0,0
8/25/1973,85,46,0.05,0
8/26/1973,85,50,0,0
8/27/1973,83,41,0,0
8/28/1973,83,46,0.02,0
8/29/1973,79,41,0.04,0
8/30/1973,75,38,0,0
8/31/1973,73,44,0.12,0
9/1/1973,75,45,0.02,0
9/2/1973,74,37,0,0
9/3/1973,78,28,0,0
9/4/1973,78,31,0,0
9/5/1973,80,32,0,0
9/6/1973,79,37,0,0
9/7/1973,82,39,0,0
9/8/1973,83,40,0,0
9/9/1973,75,47,0,0
9/10/1973,72,46,0,0
9/11/1973,70,M,0.05,0
9/12/1973,74,39,0,0
9/13/1973,80,33,0,0
9/14/1973,79,38,0,0
9/15/1973,78,45,0,0
9/16/1973,68,34,0,0
9/17/1973,70,36,0,0
9/18/1973,80,31,0,0
9/19/1973,82,33,0,0
9/20/1973,82,34,0,0
9/21/1973,80,43,0,0
9/22/1973,79,39,0,0
9/23/1973,76,38,0,0
9/24/1973,70,M,0,0
9/25/1973,65,29,0,0
9/26/1973,55,34,0.61,0
9/27/1973,52,26,0,0
9/28/1973,50,32,0.48,0
9/29/1973,56,33,0.15,0
9/30/1973,73,29,0,0
10/1/1973,78,29,0,0
10/2/1973,76,30,0,0
10/3/1973,74,30,0,0
10/4/1973,69,27,0.22,0
10/5/1973,67,30,0,0
10/6/1973,69,31,0,0
10/7/1973,71,31,0,0
10/8/1973,70,30,0,0
10/9/1973,67,32,0,0
10/10/1973,44,27,0.04,0
10/11/1973,54,21,0.32,0
10/12/1973,57,23,0,0
10/13/1973,74,25,0,0
10/14/1973,79,24,0,0
10/15/1973,75,25,0,0
10/16/1973,68,34,0,0
10/17/1973,74,25,0,0
10/18/1973,75,26,0,0
10/19/1973,74,24,0,0
10/20/1973,72,24,0,0
10/21/1973,75,25,0,0
10/22/1973,73,26,0,0
10/23/1973,77,33,0,0
10/24/1973,72,38,0,0
10/25/1973,68,25,0,0
10/26/1973,67,23,0,0
10/27/1973,62,16,0,0
10/28/1973,70,21,0,0
10/29/1973,70,25,0,0
10/30/1973,57,27,0.08,0
10/31/1973,60,27,0,0
11/1/1973,60,45,0,0
11/2/1973,47,22,0,0
11/3/1973,34,18,0,0
11/4/1973,43,18,0.08,1
11/5/1973,56,11,0,0
11/6/1973,69,26,0,0
11/7/1973,65,25,0,0
11/8/1973,73,26,0,0
11/9/1973,73,24,0,0
11/10/1973,70,24,0,0
11/11/1973,74,22,0,0
11/12/1973,70,31,0,0
11/13/1973,68,46,0,0
11/14/1973,60,M,0,0
11/15/1973,56,17,0,0
11/16/1973,61,18,0,0
11/17/1973,60,15,0,0
11/18/1973,59,21,0,0
11/19/1973,54,25,0.08,0.5
11/20/1973,41,13,0.19,2
11/21/1973,44,12,0,0
11/22/1973,42,7,0,0
11/23/1973,44,20,0,0
11/24/1973,48,12,0,0
11/25/1973,42,7,0,0
11/26/1973,39,7,0,0
11/27/1973,35,7,0.06,1
11/28/1973,61,9,0,0
11/29/1973,64,17,0,0
11/30/1973,65,19,0,0
12/1/1973,63,26,0,0
12/2/1973,56,34,0,0
12/3/1973,41,17,0.68,8
12/4/1973,37,7,0,0
12/5/1973,38,-1,0,0
12/6/1973,48,-5,0,0
12/7/1973,49,8,0,0
12/8/1973,53,18,0,0
12/9/1973,49,7,0,0
12/10/1973,53,9,0,0
12/11/1973,56,10,0,0
12/12/1973,48,23,0,0
12/13/1973,55,26,0,0
12/14/1973,46,16,0,0
12/15/1973,41,6,0,0
12/16/1973,59,9,0,0
12/17/1973,59,26,0,0
12/18/1973,44,16,0.3,4
12/19/1973,29,-4,0.03,0
12/20/1973,47,-7,0,0
12/21/1973,58,19,0,0
12/22/1973,57,15,0,0
12/23/1973,40,16,0.45,5
12/24/1973,33,16,0.67,9
12/25/1973,41,-7,0,0
12/26/1973,36,-1,0,0
12/27/1973,46,-2,0,0
12/28/1973,47,21,0,0
12/29/1973,46,9,0.5,5
12/30/1973,43,10,0.34,2
12/31/1973,27,-17,0.01,T
1/1/1974,11,-17,0,0
1/2/1974,11,-15,0.05,T
1/3/1974,28,-25,0,0
1/4/1974,32,-10,0,0
1/5/1974,28,3,0.04,1
1/6/1974,36,-9,0,0
1/7/1974,36,-1,0,0
1/8/1974,34,7,0.03,1
1/9/1974,44,-7,0,0
1/10/1974,32,-3,0.01,1
1/11/1974,44,9,0,0
1/12/1974,54,12,0,0
1/13/1974,56,13,0,0
1/14/1974,60,15,0,0
1/15/1974,62,15,0,0
1/16/1974,65,19,0,0
1/17/1974,62,18,0,0
1/18/1974,51,26,0.67,3
1/19/1974,54,18,0,0
1/20/1974,47,11,0,0
1/21/1974,43,26,0,0
1/22/1974,37,-6,0.07,2
1/23/1974,37,-3,0,0
1/24/1974,44,-4,0,0
1/25/1974,54,3,0,0
1/26/1974,51,8,0,0
1/27/1974,40,13,0,0
1/28/1974,46,2,0,0
1/29/1974,48,2,0,0
1/30/1974,48,11,0,0
1/31/1974,51,24,0,0
2/1/1974,52,23,0,0
2/2/1974,45,8,0,0
2/3/1974,50,6,0,0
2/4/1974,55,17,0,0
2/5/1974,54,9,0.12,2
2/6/1974,35,6,0.06,1
2/7/1974,31,-6,0.01,T
2/8/1974,44,-23,0,0
2/9/1974,55,-2,0,0
2/10/1974,55,2,0,0
2/11/1974,56,4,0,0
2/12/1974,55,9,0,0
2/13/1974,52,9,0,0
2/14/1974,46,9,0,0
2/15/1974,51,10,0,0
2/16/1974,53,9,0,0
2/17/1974,51,17,0,0
2/18/1974,49,19,0.38,5
2/19/1974,54,13,0,0
2/20/1974,47,21,0.14,3
2/21/1974,37,-19,0.06,T
2/22/1974,46,-8,0,0
2/23/1974,44,11,0,0
2/24/1974,40,-11,0,0
2/25/1974,54,-4,0,0
2/26/1974,55,16,0,0
2/27/1974,54,21,0,0
2/28/1974,62,17,0,0
3/1/1974,65,26,0,0
3/2/1974,65,42,0,0
3/3/1974,55,25,0,0
3/4/1974,46,14,0,0
3/5/1974,56,17,0,0
3/6/1974,60,22,0,0
3/7/1974,58,28,0,0
3/8/1974,54,25,0,0
3/9/1974,52,23,0,0
3/10/1974,46,22,0.34,4
3/11/1974,54,19,0,0
3/12/1974,55,14,0,0
3/13/1974,60,14,0,0
3/14/1974,65,22,0,0
3/15/1974,60,25,0,0
3/16/1974,63,21,0,0
3/17/1974,70,32,0,0
3/18/1974,64,22,0,0
3/19/1974,57,21,0.3,1
3/20/1974,52,8,T,T
3/21/1974,52,3,0,0
3/22/1974,49,19,0,0
3/23/1974,29,1,0.3,3
3/24/1974,50,1,0,0
3/25/1974,60,16,0,0
3/26/1974,64,22,0,0
3/27/1974,64,23,0,0
3/28/1974,64,22,0,0
3/29/1974,60,23,0.01,0
3/30/1974,70,25,0,0
3/31/1974,66,36,0,0
4/1/1974,54,17,0,0
4/2/1974,51,36,0,0
4/3/1974,45,21,0.4,1
4/4/1974,36,8,0.02,0
4/5/1974,60,10,0,0
4/6/1974,62,23,0,0
4/7/1974,54,25,0,0
4/8/1974,63,17,0,0
4/9/1974,65,24,0,0
4/10/1974,64,33,0,0
4/11/1974,48,17,0,0
4/12/1974,54,27,0,0
4/13/1974,44,21,1.5,16
4/14/1974,49,4,0.04,0
4/15/1974,56,5,0,0
4/16/1974,60,16,0,0
4/17/1974,63,21,0,0
4/18/1974,69,21,0,0
4/19/1974,65,27,0,0
4/20/1974,57,21,0,0
4/21/1974,58,27,0,0
4/22/1974,67,20,0,0
4/23/1974,67,21,0,0
4/24/1974,73,39,0,0
4/25/1974,70,32,0.04,0
4/26/1974,67,33,0.03,0
4/27/1974,66,41,0,0
4/28/1974,64,23,0,0
4/29/1974,55,28,0.21,0
4/30/1974,57,26,0.22,0
5/1/1974,70,24,0,0
5/2/1974,70,34,0,0
5/3/1974,68,32,0,0
5/4/1974,59,35,0.03,0
5/5/1974,71,26,0,0
5/6/1974,72,29,0,0
5/7/1974,73,36,0,0
5/8/1974,80,31,0,0
5/9/1974,80,38,0,0
5/10/1974,76,38,0,0
5/11/1974,73,39,0,0
5/12/1974,78,26,0,0
5/13/1974,75,40,0,0
5/14/1974,65,30,0,0
5/15/1974,78,30,0,0
5/16/1974,76,30,0,0
5/17/1974,75,30,0,0
5/18/1974,75,33,0,0
5/19/1974,78,32,0,0
5/20/1974,74,42,0,0
5/21/1974,65,23,0,0
5/22/1974,70,22,0,0
5/23/1974,73,23,0,0
5/24/1974,73,34,0.09,0
5/25/1974,77,34,0,0
5/26/1974,79,32,0,0
5/27/1974,83,32,0,0
5/28/1974,85,36,0,0
5/29/1974,77,37,0,0
5/30/1974,80,39,0,0
5/31/1974,71,38,0.03,0
6/1/1974,62,32,0,0
6/2/1974,74,29,0,0
6/3/1974,77,33,0,0
6/4/1974,80,31,0,0
6/5/1974,72,39,0,0
6/6/1974,68,39,0,0
6/7/1974,65,27,0.09,0
6/8/1974,57,31,1.02,0
6/9/1974,67,28,0.17,0
6/10/1974,78,38,0,0
6/11/1974,76,39,0,0
6/12/1974,83,36,0,0
6/13/1974,87,37,0,0
6/14/1974,88,39,0,0
6/15/1974,82,39,T,0
6/16/1974,77,41,0.09,0
6/17/1974,84,42,0,0
6/18/1974,86,41,0,0
6/19/1974,89,39,0,0
6/20/1974,89,41,0,0
6/21/1974,91,41,0,0
6/22/1974,90,45,0.06,0
6/23/1974,84,44,0,0
6/24/1974,85,48,0,0
6/25/1974,90,42,0,0
6/26/1974,89,45,0,0
6/27/1974,91,48,0.12,0
6/28/1974,94,44,0,0
6/29/1974,93,41,0,0
6/30/1974,87,41,0,0
7/1/1974,87,41,0.21,0
7/2/1974,89,44,0,0
7/3/1974,89,41,0,0
7/4/1974,90,39,0,0
7/5/1974,89,39,0,0
7/6/1974,86,43,0,0
7/7/1974,83,40,0,0
7/8/1974,86,41,0,0
7/9/1974,89,40,0,0
7/10/1974,85,51,0,0
7/11/1974,90,43,0,0
7/12/1974,90,45,0,0
7/13/1974,89,44,0.02,0
7/14/1974,85,41,0.08,0
7/15/1974,83,44,0.27,0
7/16/1974,85,45,0,0
7/17/1974,83,46,0.38,0
7/18/1974,83,45,0.22,0
7/19/1974,86,43,0,0
7/20/1974,87,43,0,0
7/21/1974,85,43,0.16,0
7/22/1974,78,44,0.26,0
7/23/1974,83,44,0.28,0
7/24/1974,M,44,0.14,0
7/25/1974,84,43,1,0
7/26/1974,89,43,0,0
7/27/1974,86,44,0,0
7/28/1974,85,40,0,0
7/29/1974,74,47,0.22,0
7/30/1974,83,38,0,0
7/31/1974,79,42,0.06,0
8/1/1974,79,40,0,0
8/2/1974,76,42,0.03,0
8/3/1974,78,42,0.07,0
8/4/1974,77,38,0,0
8/5/1974,73,39,0.05,0
8/6/1974,83,41,0,0
8/7/1974,82,41,0.27,0
8/8/1974,73,39,0,0
8/9/1974,76,38,0.19,0
8/10/1974,73,35,0.03,0
8/11/1974,82,41,0,0
8/12/1974,85,35,0,0
8/13/1974,82,39,0,0
8/14/1974,86,38,0,0
8/15/1974,85,42,0,0
8/16/1974,89,38,0,0
8/17/1974,87,42,0,0
8/18/1974,89,44,0,0
8/19/1974,86,44,0,0
8/20/1974,82,46,0,0
8/21/1974,83,38,0,0
8/22/1974,80,39,0,0
8/23/1974,81,37,0.85,0
8/24/1974,80,38,0,0
8/25/1974,81,36,0,0
8/26/1974,85,36,0,0
8/27/1974,79,50,0,0
8/28/1974,80,48,0,0
8/29/1974,78,38,0,0
8/30/1974,87,37,0,0
8/31/1974,84,41,0.05,0
9/1/1974,85,39,0,0
9/2/1974,58,34,0.14,0
9/3/1974,75,27,0,0
9/4/1974,82,28,0,0
9/5/1974,81,34,0,0
9/6/1974,82,35,0,0
9/7/1974,86,35,0,0
9/8/1974,87,33,0,0
9/9/1974,84,36,0,0
9/10/1974,86,43,0,0
9/11/1974,84,36,0,0
9/12/1974,55,24,0.08,0
9/13/1974,55,27,0,0
9/14/1974,65,30,0.1,0
9/15/1974,57,30,0,0
9/16/1974,63,38,0.03,0
9/17/1974,69,30,0,0
9/18/1974,77,30,0,0
9/19/1974,73,29,0,0
9/20/1974,64,32,0,0
9/21/1974,66,32,0,0
9/22/1974,75,29,0,0
9/23/1974,79,31,0,0
9/24/1974,77,30,0,0
9/25/1974,80,27,0,0
9/26/1974,78,29,0,0
9/27/1974,76,32,0,0
9/28/1974,67,22,0.22,0
9/29/1974,75,23,0,0
9/30/1974,78,24,0,0
10/1/1974,76,23,0,0
10/2/1974,81,29,0,0
10/3/1974,78,28,0,0
10/4/1974,74,34,0,0
10/5/1974,72,26,0,0
10/6/1974,56,28,0,0
10/7/1974,76,26,0,0
10/8/1974,76,24,0,0
10/9/1974,76,29,0,0
10/10/1974,76,29,0,0
10/11/1974,70,31,0.14,0
10/12/1974,46,27,1.14,0
10/13/1974,62,23,0,0
10/14/1974,55,23,0.08,0
10/15/1974,70,20,0,0
