datetime,Hour,Total Outflow cfs,Generation Flow cfs,Spill cfs,Forebay Elevation,Tailwater Elevation,Average Head,Date
2023-12-09 07:00:00,7,7580.0,3410.0,4170.0,1201.36,1116.0,85.36,12/9/2023
2023-12-09 08:00:00,8,7580.0,3420.0,4160.0,1201.2,1116.1,85.1,12/9/2023
2023-12-09 09:00:00,9,7500.0,3380.0,4120.0,1200.34,1116.01,84.33,12/9/2023
2023-12-09 10:00:00,10,7500.0,3380.0,4120.0,1200.16,1116.11,84.05,12/9/2023
2023-12-09 11:00:00,11,7500.0,3390.0,4110.0,1200.01,1116.02,83.99,12/9/2023
2023-12-09 12:00:00,12,7470.0,3370.0,4100.0,1199.86,1116.0,83.86,12/9/2023
2023-12-09 13:00:00,13,7470.0,3380.0,4090.0,1199.66,1115.98,83.68,12/9/2023
2023-12-09 14:00:00,14,7190.0,3380.0,3810.0,1199.67,1115.77,83.9,12/9/2023
2023-12-09 15:00:00,15,6750.0,3410.0,3340.0,1199.49,1115.34,84.15,12/9/2023
2023-12-09 16:00:00,16,6350.0,3390.0,2960.0,1199.41,1115.09,84.32,12/9/2023
2023-12-09 17:00:00,17,6250.0,3430.0,2820.0,1198.65,1114.97,83.68,12/9/2023
2023-12-09 18:00:00,18,6230.0,3420.0,2810.0,1198.29,1114.92,83.37,12/9/2023
2023-12-09 19:00:00,19,6180.0,3390.0,2790.0,1197.92,1114.96,82.96,12/9/2023
2023-12-09 20:00:00,20,6160.0,3380.0,2780.0,1197.58,1114.86,82.72,12/9/2023
2023-12-09 21:00:00,21,6140.0,3370.0,2770.0,1197.26,1114.85,82.41,12/9/2023
2023-12-09 22:00:00,22,6120.0,3370.0,2750.0,1196.93,1114.9,82.03,12/9/2023
2023-12-09 23:00:00,23,6160.0,3300.0,2860.0,1196.61,1114.97,81.64,12/9/2023
2023-12-09 23:59:59,24,6160.0,3310.0,2850.0,1196.27,1114.92,81.35,12/9/2023
2023-12-10 01:00:00,1,6160.0,3310.0,2850.0,1195.95,1114.92,81.03,12/10/2023
2023-12-10 02:00:00,2,6120.0,3280.0,2840.0,1195.66,1114.85,80.81,12/10/2023
2023-12-10 03:00:00,3,6210.0,3330.0,2880.0,1195.38,1114.9,80.48,12/10/2023
2023-12-10 04:00:00,4,6180.0,3310.0,2870.0,1195.11,1114.92,80.19,12/10/2023
2023-12-10 05:00:00,5,6210.0,3340.0,2870.0,1194.93,1114.94,79.99,12/10/2023
2023-12-10 06:00:00,6,6180.0,3320.0,2860.0,1194.77,1114.87,79.9,12/10/2023
2023-12-10 07:00:00,7,5870.0,3410.0,2460.0,1194.28,1114.58,79.7,12/10/2023
2023-12-10 08:00:00,8,5560.0,3520.0,2040.0,1193.45,1114.32,79.13,12/10/2023
2023-12-10 09:00:00,9,5450.0,3340.0,2110.0,1193.55,1113.85,79.7,12/10/2023
2023-12-10 10:00:00,10,4770.0,3600.0,1170.0,1194.63,1113.43,81.2,12/10/2023
2023-12-10 11:00:00,11,4590.0,3430.0,1160.0,1195.89,1113.17,82.72,12/10/2023
2023-12-10 12:00:00,12,4390.0,3380.0,1010.0,1197.41,1113.02,84.39,12/10/2023
2023-12-10 13:00:00,13,4160.0,3130.0,1030.0,1198.92,1112.75,86.17,12/10/2023
2023-12-10 14:00:00,14,3900.0,2850.0,1050.0,1200.61,1112.54,88.07,12/10/2023
2023-12-10 15:00:00,15,3940.0,2870.0,1070.0,1202.3,1112.58,89.72,12/10/2023
2023-12-10 16:00:00,16,3960.0,2890.0,1070.0,1202.11,1112.55,89.56,12/10/2023
2023-12-10 17:00:00,17,3940.0,2880.0,1060.0,1201.81,1112.54,89.27,12/10/2023
2023-12-10 18:00:00,18,3750.0,2690.0,1060.0,1201.56,1112.39,89.17,12/10/2023
2023-12-10 19:00:00,19,3750.0,2690.0,1060.0,1201.35,1112.39,88.96,12/10/2023
2023-12-10 20:00:00,20,3750.0,2690.0,1060.0,1201.14,1112.4,88.74,12/10/2023
2023-12-10 21:00:00,21,3750.0,2700.0,1050.0,1200.9,1112.36,88.54,12/10/2023
2023-12-10 22:00:00,22,3720.0,2670.0,1050.0,1200.65,1112.38,88.27,12/10/2023
2023-12-10 23:00:00,23,3720.0,2670.0,1050.0,1200.37,1112.37,88.0,12/10/2023
2023-12-10 23:59:59,24,3720.0,2670.0,1050.0,1200.08,1112.37,87.71,12/10/2023
2023-12-11 01:00:00,1,3880.0,2840.0,1040.0,1199.68,1112.54,87.14,12/11/2023
2023-12-11 02:00:00,2,4180.0,3140.0,1040.0,1199.0,1112.88,86.12,12/11/2023
2023-12-11 03:00:00,3,4330.0,3180.0,1150.0,1198.16,1113.03,85.13,12/11/2023
2023-12-11 04:00:00,4,4450.0,3170.0,1280.0,1197.65,1113.17,84.48,12/11/2023
2023-12-11 05:00:00,5,4470.0,3200.0,1270.0,1197.3,1113.19,84.11,12/11/2023
2023-12-11 06:00:00,6,4490.0,3220.0,1270.0,1196.91,1113.18,83.73,12/11/2023
2023-12-11 07:00:00,7,4470.0,3210.0,1260.0,1196.5,1113.13,83.37,12/11/2023
2023-12-11 08:00:00,8,4390.0,3150.0,1240.0,1194.85,1113.08,81.77,12/11/2023
2023-12-11 09:00:00,9,4450.0,3210.0,1240.0,1195.52,1113.16,82.36,12/11/2023
2023-12-11 10:00:00,10,4730.0,3470.0,1260.0,1196.46,1113.44,83.02,12/11/2023
2023-12-11 11:00:00,11,5280.0,3260.0,2020.0,1197.0,1114.05,82.95,12/11/2023
2023-12-11 12:00:00,12,5390.0,3290.0,2100.0,1197.28,1114.12,83.16,12/11/2023
2023-12-11 13:00:00,13,5410.0,3310.0,2100.0,1197.48,1114.17,83.31,12/11/2023
2023-12-11 14:00:00,14,5430.0,3320.0,2110.0,1197.67,1114.12,83.55,12/11/2023
2023-12-11 15:00:00,15,5450.0,3340.0,2110.0,1197.82,1114.22,83.6,12/11/2023
2023-12-11 16:00:00,16,6090.0,3390.0,2700.0,1197.69,1114.82,82.87,12/11/2023
2023-12-11 17:00:00,17,6580.0,3360.0,3220.0,1198.0,1115.27,82.73,12/11/2023
2023-12-11 18:00:00,18,6580.0,3360.0,3220.0,1197.99,1115.29,82.7,12/11/2023
2023-12-11 19:00:00,19,7160.0,3940.0,3220.0,1197.93,1115.83,82.1,12/11/2023
2023-12-11 20:00:00,20,7240.0,3440.0,3800.0,1197.9,1115.79,82.11,12/11/2023
2023-12-11 21:00:00,21,7240.0,3430.0,3810.0,1198.18,1115.86,82.32,12/11/2023
2023-12-11 22:00:00,22,7270.0,3440.0,3830.0,1198.57,1115.83,82.74,12/11/2023
2023-12-11 23:00:00,23,7220.0,3440.0,3780.0,1198.98,1115.82,83.16,12/11/2023
2023-12-11 23:59:59,24,7220.0,3410.0,3810.0,1199.36,1115.77,83.59,12/11/2023
2023-12-12 01:00:00,1,7240.0,3420.0,3820.0,1199.75,1115.8,83.95,12/12/2023
2023-12-12 02:00:00,2,7270.0,3440.0,3830.0,1200.08,1115.87,84.21,12/12/2023
2023-12-12 03:00:00,3,7270.0,3420.0,3850.0,1200.4,1115.87,84.53,12/12/2023
2023-12-12 04:00:00,4,7220.0,3440.0,3780.0,1200.75,1115.82,84.93,12/12/2023
2023-12-12 05:00:00,5,7190.0,3450.0,3740.0,1201.09,1115.71,85.38,12/12/2023
2023-12-12 06:00:00,6,7220.0,3470.0,3750.0,1201.42,1115.81,85.61,12/12/2023
2023-12-12 07:00:00,7,7240.0,3480.0,3760.0,1201.74,1115.75,85.99,12/12/2023
2023-12-12 08:00:00,8,7220.0,3460.0,3760.0,1201.75,1115.79,85.96,12/12/2023
2023-12-12 09:00:00,9,7220.0,3450.0,3770.0,1201.93,1115.78,86.15,12/12/2023
2023-12-12 10:00:00,10,7290.0,3500.0,3790.0,1202.3,1115.95,86.35,12/12/2023
2023-12-12 11:00:00,11,7630.0,3420.0,4210.0,1202.49,1116.12,86.37,12/12/2023
2023-12-12 12:00:00,12,7650.0,3440.0,4210.0,1202.55,1116.08,86.47,12/12/2023
2023-12-12 13:00:00,13,7650.0,3430.0,4220.0,1202.62,1116.06,86.56,12/12/2023
2023-12-12 14:00:00,14,7680.0,3460.0,4220.0,1202.7,1116.15,86.55,12/12/2023
2023-12-12 15:00:00,15,7650.0,3480.0,4170.0,1202.8,1116.11,86.69,12/12/2023
2023-12-12 16:00:00,16,7650.0,3480.0,4170.0,1202.89,1116.18,86.71,12/12/2023
2023-12-12 17:00:00,17,7630.0,3480.0,4150.0,1202.44,1116.08,86.36,12/12/2023
2023-12-12 18:00:00,18,7580.0,3460.0,4120.0,1201.97,1116.18,85.79,12/12/2023
2023-12-12 19:00:00,19,7550.0,3460.0,4090.0,1201.5,1116.05,85.45,12/12/2023
2023-12-12 20:00:00,20,7550.0,3480.0,4070.0,1201.04,1116.03,85.01,12/12/2023
2023-12-12 21:00:00,21,7550.0,3440.0,4110.0,1200.56,1116.0,84.56,12/12/2023
2023-12-12 22:00:00,22,7520.0,3430.0,4090.0,1200.1,1115.94,84.16,12/12/2023
2023-12-12 23:00:00,23,7520.0,3400.0,4120.0,1199.62,1116.09,83.53,12/12/2023
2023-12-12 23:59:59,24,7580.0,3440.0,4140.0,1199.1,1116.12,82.98,12/12/2023
2023-12-13 01:00:00,1,7550.0,3430.0,4120.0,1198.81,1116.11,82.7,12/13/2023
2023-12-13 02:00:00,2,7580.0,3460.0,4120.0,1198.82,1116.09,82.73,12/13/2023
2023-12-13 03:00:00,3,7580.0,3460.0,4120.0,1198.82,1116.13,82.69,12/13/2023
2023-12-13 04:00:00,4,7580.0,3460.0,4120.0,1198.82,1116.12,82.7,12/13/2023
2023-12-13 05:00:00,5,7580.0,3460.0,4120.0,1198.8,1116.11,82.69,12/13/2023
2023-12-13 06:00:00,6,7580.0,3460.0,4120.0,1198.76,1116.11,82.65,12/13/2023
2023-12-13 07:00:00,7,7580.0,3460.0,4120.0,1198.72,1116.17,82.55,12/13/2023
2023-12-13 08:00:00,8,7520.0,3410.0,4110.0,1198.66,1116.08,82.58,12/13/2023
2023-12-13 09:00:00,9,7550.0,3440.0,4110.0,1198.6,1116.04,82.56,12/13/2023
2023-12-13 10:00:00,10,7550.0,3450.0,4100.0,1198.45,1116.11,82.34,12/13/2023
2023-12-13 11:00:00,11,7520.0,3410.0,4110.0,1198.57,1116.07,82.5,12/13/2023
2023-12-13 12:00:00,12,7550.0,3430.0,4120.0,1198.75,1116.15,82.6,12/13/2023
2023-12-13 13:00:00,13,7550.0,3420.0,4130.0,1198.91,1116.11,82.8,12/13/2023
2023-12-13 14:00:00,14,7600.0,3460.0,4140.0,1199.07,1116.1,82.97,12/13/2023
2023-12-13 15:00:00,15,7630.0,3480.0,4150.0,1199.23,1116.13,83.1,12/13/2023
2023-12-13 16:00:00,16,7630.0,3470.0,4160.0,1199.4,1116.15,83.25,12/13/2023
2023-12-13 17:00:00,17,7630.0,3480.0,4150.0,1199.3,1116.12,83.18,12/13/2023
2023-12-13 18:00:00,18,7600.0,3450.0,4150.0,1199.23,1116.12,83.11,12/13/2023
2023-12-13 19:00:00,19,7600.0,3460.0,4140.0,1199.15,1116.12,83.03,12/13/2023
2023-12-13 20:00:00,20,7600.0,3460.0,4140.0,1199.07,1116.21,82.86,12/13/2023
2023-12-13 21:00:00,21,7580.0,3450.0,4130.0,1198.99,1116.05,82.94,12/13/2023
2023-12-13 22:00:00,22,7580.0,3450.0,4130.0,1198.95,1116.16,82.79,12/13/2023
2023-12-13 23:00:00,23,7580.0,3450.0,4130.0,1198.99,1116.11,82.88,12/13/2023
2023-12-13 23:59:59,24,7580.0,3450.0,4130.0,1198.99,1116.11,82.88,12/13/2023
2023-12-14 01:00:00,1,7580.0,3440.0,4140.0,1199.04,1116.11,82.93,12/14/2023
2023-12-14 02:00:00,2,7580.0,3440.0,4140.0,1199.12,1116.07,83.05,12/14/2023
2023-12-14 03:00:00,3,7600.0,3450.0,4150.0,1199.18,1116.11,83.07,12/14/2023
2023-12-14 04:00:00,4,7600.0,3450.0,4150.0,1199.25,1116.04,83.21,12/14/2023
2023-12-14 05:00:00,5,7630.0,3480.0,4150.0,1199.32,1116.09,83.23,12/14/2023
2023-12-14 06:00:00,6,7630.0,3470.0,4160.0,1199.34,1116.18,83.16,12/14/2023
2023-12-14 07:00:00,7,7630.0,3470.0,4160.0,1199.37,1116.11,83.26,12/14/2023
2023-12-14 08:00:00,8,7600.0,3430.0,4170.0,1199.51,1116.03,83.48,12/14/2023
2023-12-14 09:00:00,9,7600.0,3420.0,4180.0,1199.68,1116.19,83.49,12/14/2023
2023-12-14 10:00:00,10,7650.0,3460.0,4190.0,1199.99,1116.18,83.81,12/14/2023
2023-12-14 11:00:00,11,7650.0,3450.0,4200.0,1200.12,1116.17,83.95,12/14/2023
2023-12-14 12:00:00,12,7650.0,3450.0,4200.0,1200.12,1116.12,84.0,12/14/2023
2023-12-14 13:00:00,13,7680.0,3470.0,4210.0,1200.27,1116.18,84.09,12/14/2023
2023-12-14 14:00:00,14,7680.0,3470.0,4210.0,1200.42,1116.15,84.27,12/14/2023
2023-12-14 15:00:00,15,7710.0,3490.0,4220.0,1200.6,1116.13,84.47,12/14/2023
2023-12-14 16:00:00,16,7730.0,3500.0,4230.0,1200.75,1116.15,84.6,12/14/2023
2023-12-14 17:00:00,17,7680.0,3490.0,4190.0,1199.92,1116.18,83.74,12/14/2023
2023-12-14 18:00:00,18,7680.0,3490.0,4190.0,1199.89,1116.23,83.66,12/14/2023
2023-12-14 19:00:00,19,7650.0,3460.0,4190.0,1199.84,1116.18,83.66,12/14/2023
2023-12-14 20:00:00,20,7630.0,3450.0,4180.0,1199.82,1116.12,83.7,12/14/2023
2023-12-14 21:00:00,21,7630.0,3450.0,4180.0,1199.78,1116.18,83.6,12/14/2023
2023-12-14 22:00:00,22,7580.0,3400.0,4180.0,1199.77,1116.14,83.63,12/14/2023
2023-12-14 23:00:00,23,7580.0,3400.0,4180.0,1199.77,1116.14,83.63,12/14/2023
2023-12-14 23:59:59,24,7580.0,3400.0,4180.0,1199.77,1116.05,83.72,12/14/2023
2023-12-15 01:00:00,1,7580.0,3400.0,4180.0,1199.78,1116.12,83.66,12/15/2023
2023-12-15 02:00:00,2,7580.0,3400.0,4180.0,1199.75,1116.0,83.75,12/15/2023
2023-12-15 03:00:00,3,7580.0,3400.0,4180.0,1199.68,1116.13,83.55,12/15/2023
2023-12-15 04:00:00,4,7550.0,3380.0,4170.0,1199.61,1116.06,83.55,12/15/2023
2023-12-15 05:00:00,5,7600.0,3430.0,4170.0,1199.51,1116.08,83.43,12/15/2023
2023-12-15 06:00:00,6,7600.0,3440.0,4160.0,1199.42,1116.23,83.19,12/15/2023
2023-12-15 07:00:00,7,7580.0,3430.0,4150.0,1199.32,1116.12,83.2,12/15/2023
2023-12-15 08:00:00,8,7550.0,3420.0,4130.0,1198.93,1116.12,82.81,12/15/2023
2023-12-15 09:00:00,9,7520.0,3400.0,4120.0,1198.73,1116.06,82.67,12/15/2023
2023-12-15 10:00:00,10,7520.0,3390.0,4130.0,1198.85,1116.12,82.73,12/15/2023
2023-12-15 11:00:00,11,7550.0,3420.0,4130.0,1198.97,1116.12,82.85,12/15/2023
2023-12-15 12:00:00,12,7550.0,3410.0,4140.0,1199.07,1116.09,82.98,12/15/2023
2023-12-15 13:00:00,13,7550.0,3400.0,4150.0,1199.19,1116.14,83.05,12/15/2023
2023-12-15 14:00:00,14,7580.0,3430.0,4150.0,1199.29,1116.13,83.16,12/15/2023
2023-12-15 15:00:00,15,7600.0,3440.0,4160.0,1199.42,1116.18,83.24,12/15/2023
2023-12-15 16:00:00,16,7630.0,3460.0,4170.0,1199.53,1116.09,83.44,12/15/2023
2023-12-15 17:00:00,17,7520.0,3420.0,4100.0,1198.48,1116.06,82.42,12/15/2023
2023-12-15 18:00:00,18,7500.0,3410.0,4090.0,1198.27,1116.05,82.22,12/15/2023
2023-12-15 19:00:00,19,7520.0,3430.0,4090.0,1198.31,1116.08,82.23,12/15/2023
2023-12-15 20:00:00,20,7520.0,3420.0,4100.0,1198.35,1116.03,82.32,12/15/2023
2023-12-15 21:00:00,21,7550.0,3450.0,4100.0,1198.37,1116.13,82.24,12/15/2023
2023-12-15 22:00:00,22,7550.0,3450.0,4100.0,1198.35,1116.13,82.22,12/15/2023
2023-12-15 23:00:00,23,7550.0,3450.0,4100.0,1198.41,1116.1,82.31,12/15/2023
2023-12-15 23:59:59,24,7580.0,3480.0,4100.0,1198.49,1116.13,82.36,12/15/2023
2023-12-16 01:00:00,1,7580.0,3470.0,4110.0,1198.54,1116.14,82.4,12/16/2023
2023-12-16 02:00:00,2,7580.0,3470.0,4110.0,1198.57,1116.13,82.44,12/16/2023
2023-12-16 03:00:00,3,7600.0,3490.0,4110.0,1198.58,1116.11,82.47,12/16/2023
2023-12-16 04:00:00,4,7600.0,3490.0,4110.0,1198.6,1116.1,82.5,12/16/2023
2023-12-16 05:00:00,5,7600.0,3490.0,4110.0,1198.61,1116.18,82.43,12/16/2023
2023-12-16 06:00:00,6,7630.0,3520.0,4110.0,1198.61,1116.17,82.44,12/16/2023
2023-12-16 07:00:00,7,7580.0,3470.0,4110.0,1198.6,1116.12,82.48,12/16/2023
2023-12-16 08:00:00,8,7580.0,3480.0,4100.0,1198.37,1116.09,82.28,12/16/2023
2023-12-16 09:00:00,9,7020.0,3400.0,3620.0,1196.9,1115.67,81.23,12/16/2023
2023-12-16 10:00:00,10,6530.0,3350.0,3180.0,1195.95,1115.21,80.74,12/16/2023
2023-12-16 11:00:00,11,6070.0,3320.0,2750.0,1195.41,1114.8,80.61,12/16/2023
2023-12-16 12:00:00,12,5650.0,3290.0,2360.0,1195.38,1114.41,80.97,12/16/2023
2023-12-16 13:00:00,13,5520.0,3290.0,2230.0,1195.49,1114.25,81.24,12/16/2023
2023-12-16 14:00:00,14,5520.0,3290.0,2230.0,1195.67,1114.27,81.4,12/16/2023
2023-12-16 15:00:00,15,5520.0,3280.0,2240.0,1195.86,1114.21,81.65,12/16/2023
2023-12-16 16:00:00,16,5540.0,3300.0,2240.0,1196.01,1114.32,81.69,12/16/2023
2023-12-16 17:00:00,17,5560.0,3310.0,2250.0,1196.28,1114.28,82.0,12/16/2023
2023-12-16 18:00:00,18,5560.0,3280.0,2280.0,1197.12,1114.32,82.8,12/16/2023
2023-12-16 19:00:00,19,5630.0,3330.0,2300.0,1197.92,1114.38,83.54,12/16/2023
2023-12-16 20:00:00,20,5600.0,3280.0,2320.0,1198.41,1114.44,83.97,12/16/2023
2023-12-16 21:00:00,21,5600.0,3260.0,2340.0,1198.76,1114.38,84.38,12/16/2023
2023-12-16 22:00:00,22,5630.0,3330.0,2300.0,1198.92,1114.34,84.58,12/16/2023
2023-12-16 23:00:00,23,5600.0,3300.0,2300.0,1198.91,1114.39,84.52,12/16/2023
2023-12-16 23:59:59,24,5600.0,3300.0,2300.0,1198.74,1114.38,84.36,12/16/2023
2023-12-17 01:00:00,1,5600.0,3320.0,2280.0,1198.56,1114.37,84.19,12/17/2023
2023-12-17 02:00:00,2,5580.0,3310.0,2270.0,1198.39,1114.36,84.03,12/17/2023
2023-12-17 03:00:00,3,5540.0,3280.0,2260.0,1198.24,1114.32,83.92,12/17/2023
2023-12-17 04:00:00,4,5540.0,3280.0,2260.0,1198.1,1114.29,83.81,12/17/2023
2023-12-17 05:00:00,5,5520.0,3270.0,2250.0,1197.95,1114.3,83.65,12/17/2023
2023-12-17 06:00:00,6,5520.0,3270.0,2250.0,1197.8,1114.31,83.49,12/17/2023
2023-12-17 07:00:00,7,5500.0,3260.0,2240.0,1197.66,1114.28,83.38,12/17/2023
2023-12-17 08:00:00,8,5500.0,3260.0,2240.0,1197.57,1114.32,83.25,12/17/2023
2023-12-17 09:00:00,9,5500.0,3270.0,2230.0,1197.22,1114.28,82.94,12/17/2023
2023-12-17 10:00:00,10,5470.0,3240.0,2230.0,1197.05,1114.25,82.8,12/17/2023
2023-12-17 11:00:00,11,5470.0,3250.0,2220.0,1196.9,1114.24,82.66,12/17/2023
2023-12-17 12:00:00,12,5470.0,3250.0,2220.0,1196.74,1114.22,82.52,12/17/2023
2023-12-17 13:00:00,13,5450.0,3240.0,2210.0,1196.6,1114.23,82.37,12/17/2023
2023-12-17 14:00:00,14,5470.0,3270.0,2200.0,1196.46,1114.26,82.2,12/17/2023
2023-12-17 15:00:00,15,5500.0,3300.0,2200.0,1196.36,1114.21,82.15,12/17/2023
2023-12-17 16:00:00,16,5560.0,3300.0,2260.0,1198.23,1114.34,83.89,12/17/2023
2023-12-17 17:00:00,17,5540.0,3270.0,2270.0,1198.4,1114.26,84.14,12/17/2023
2023-12-17 18:00:00,18,5560.0,3290.0,2270.0,1198.33,1114.28,84.05,12/17/2023
2023-12-17 19:00:00,19,5540.0,3280.0,2260.0,1198.27,1114.28,83.99,12/17/2023
2023-12-17 20:00:00,20,5520.0,3260.0,2260.0,1198.22,1114.33,83.89,12/17/2023
2023-12-17 21:00:00,21,5540.0,3280.0,2260.0,1198.16,1114.31,83.85,12/17/2023
2023-12-17 22:00:00,22,5500.0,3240.0,2260.0,1198.12,1114.28,83.84,12/17/2023
2023-12-17 23:00:00,23,5500.0,3240.0,2260.0,1198.08,1114.23,83.85,12/17/2023
2023-12-17 23:59:59,24,5500.0,3250.0,2250.0,1198.04,1114.3,83.74,12/17/2023
2023-12-18 01:00:00,1,5500.0,3250.0,2250.0,1197.99,1114.33,83.66,12/18/2023
2023-12-18 02:00:00,2,5500.0,3250.0,2250.0,1197.95,1114.3,83.65,12/18/2023
2023-12-18 03:00:00,3,5500.0,3250.0,2250.0,1197.88,1114.25,83.63,12/18/2023
2023-12-18 04:00:00,4,5500.0,3250.0,2250.0,1197.81,1114.28,83.53,12/18/2023
2023-12-18 05:00:00,5,5540.0,3300.0,2240.0,1197.7,1114.32,83.38,12/18/2023
2023-12-18 06:00:00,6,5580.0,3340.0,2240.0,1197.57,1114.32,83.25,12/18/2023
2023-12-18 07:00:00,7,5560.0,3320.0,2240.0,1197.46,1114.32,83.14,12/18/2023
2023-12-18 08:00:00,8,5560.0,3330.0,2230.0,1197.28,1114.3,82.98,12/18/2023
2023-12-18 09:00:00,9,5560.0,3320.0,2240.0,1197.63,1114.34,83.29,12/18/2023
2023-12-18 10:00:00,10,5540.0,3310.0,2230.0,1197.2,1114.3,82.9,12/18/2023
2023-12-18 11:00:00,11,5520.0,3300.0,2220.0,1196.8,1114.29,82.51,12/18/2023
2023-12-18 12:00:00,12,5520.0,3320.0,2200.0,1196.4,1114.28,82.12,12/18/2023
2023-12-18 13:00:00,13,5500.0,3310.0,2190.0,1196.03,1114.21,81.82,12/18/2023
2023-12-18 14:00:00,14,5500.0,3320.0,2180.0,1195.68,1114.25,81.43,12/18/2023
2023-12-18 15:00:00,15,5500.0,3320.0,2180.0,1195.92,1114.21,81.71,12/18/2023
2023-12-18 16:00:00,16,5580.0,3330.0,2250.0,1197.83,1114.29,83.54,12/18/2023
2023-12-18 17:00:00,17,5560.0,3310.0,2250.0,1197.88,1114.3,83.58,12/18/2023
2023-12-18 18:00:00,18,5560.0,3310.0,2250.0,1197.84,1114.29,83.55,12/18/2023
2023-12-18 19:00:00,19,5560.0,3310.0,2250.0,1197.79,1114.31,83.48,12/18/2023
2023-12-18 20:00:00,20,5540.0,3290.0,2250.0,1197.73,1114.36,83.37,12/18/2023
2023-12-18 21:00:00,21,5520.0,3320.0,2200.0,1197.68,1114.28,83.4,12/18/2023
2023-12-18 22:00:00,22,5430.0,3290.0,2140.0,1197.7,1114.27,83.43,12/18/2023
2023-12-18 23:00:00,23,5390.0,3290.0,2100.0,1197.75,1114.14,83.61,12/18/2023
2023-12-18 23:59:59,24,5280.0,3230.0,2050.0,1197.88,1114.05,83.83,12/18/2023
2023-12-19 01:00:00,1,5200.0,3170.0,2030.0,1197.96,1113.97,83.99,12/19/2023
2023-12-19 02:00:00,2,5220.0,3190.0,2030.0,1197.99,1114.02,83.97,12/19/2023
2023-12-19 03:00:00,3,5180.0,3150.0,2030.0,1197.95,1113.96,83.99,12/19/2023
2023-12-19 04:00:00,4,5140.0,3110.0,2030.0,1197.94,1113.92,84.02,12/19/2023
2023-12-19 05:00:00,5,5100.0,3070.0,2030.0,1197.98,1113.9,84.08,12/19/2023
2023-12-19 06:00:00,6,5120.0,3090.0,2030.0,1197.95,1113.9,84.05,12/19/2023
2023-12-19 07:00:00,7,5120.0,3090.0,2030.0,1197.9,1113.9,84.0,12/19/2023
2023-12-19 08:00:00,8,5100.0,3070.0,2030.0,1197.96,1113.89,84.07,12/19/2023
2023-12-19 09:00:00,9,5100.0,3070.0,2030.0,1197.85,1113.88,83.97,12/19/2023
2023-12-19 10:00:00,10,5080.0,3050.0,2030.0,1197.72,1113.9,83.82,12/19/2023
2023-12-19 11:00:00,11,5080.0,3050.0,2030.0,1197.6,1113.9,83.7,12/19/2023
2023-12-19 12:00:00,12,5080.0,3060.0,2020.0,1197.49,1113.87,83.62,12/19/2023
2023-12-19 13:00:00,13,5100.0,3080.0,2020.0,1197.4,1113.92,83.48,12/19/2023
2023-12-19 14:00:00,14,5080.0,3060.0,2020.0,1197.31,1113.87,83.44,12/19/2023
2023-12-19 15:00:00,15,5050.0,3030.0,2020.0,1197.22,1113.91,83.31,12/19/2023
2023-12-19 16:00:00,16,5080.0,3060.0,2020.0,1197.2,1113.87,83.33,12/19/2023
2023-12-19 17:00:00,17,5080.0,3060.0,2020.0,1197.47,1113.85,83.62,12/19/2023
2023-12-19 18:00:00,18,5080.0,3050.0,2030.0,1197.55,1113.86,83.69,12/19/2023
2023-12-19 19:00:00,19,5080.0,3050.0,2030.0,1197.6,1113.89,83.71,12/19/2023
2023-12-19 20:00:00,20,5080.0,3050.0,2030.0,1197.66,1113.89,83.77,12/19/2023
2023-12-19 21:00:00,21,5080.0,3050.0,2030.0,1197.7,1113.9,83.8,12/19/2023
2023-12-19 22:00:00,22,5080.0,3050.0,2030.0,1197.76,1113.86,83.9,12/19/2023
2023-12-19 23:00:00,23,5050.0,3020.0,2030.0,1197.82,1113.88,83.94,12/19/2023
2023-12-19 23:59:59,24,5050.0,3020.0,2030.0,1197.88,1113.89,83.99,12/19/2023
2023-12-20 01:00:00,1,5100.0,3070.0,2030.0,1197.92,1113.91,84.01,12/20/2023
2023-12-20 02:00:00,2,5080.0,3050.0,2030.0,1197.96,1113.93,84.03,12/20/2023
2023-12-20 03:00:00,3,5120.0,3090.0,2030.0,1197.97,1113.91,84.06,12/20/2023
2023-12-20 04:00:00,4,5120.0,3090.0,2030.0,1197.96,1113.94,84.02,12/20/2023
2023-12-20 05:00:00,5,5120.0,3090.0,2030.0,1197.95,1113.93,84.02,12/20/2023
2023-12-20 06:00:00,6,5120.0,3090.0,2030.0,1197.93,1113.94,83.99,12/20/2023
2023-12-20 07:00:00,7,5120.0,3090.0,2030.0,1197.92,1113.91,84.01,12/20/2023
2023-12-20 08:00:00,8,5120.0,3090.0,2030.0,1197.99,1113.94,84.05,12/20/2023
2023-12-20 09:00:00,9,5120.0,3090.0,2030.0,1197.9,1113.96,83.94,12/20/2023
2023-12-20 10:00:00,10,5100.0,3070.0,2030.0,1197.77,1113.92,83.85,12/20/2023
2023-12-20 11:00:00,11,5120.0,3090.0,2030.0,1197.64,1113.92,83.72,12/20/2023
2023-12-20 12:00:00,12,5120.0,3090.0,2030.0,1197.54,1113.93,83.61,12/20/2023
2023-12-20 13:00:00,13,5120.0,3100.0,2020.0,1197.45,1113.93,83.52,12/20/2023
2023-12-20 14:00:00,14,5120.0,3100.0,2020.0,1197.37,1113.87,83.5,12/20/2023
2023-12-20 15:00:00,15,5120.0,3100.0,2020.0,1197.29,1113.98,83.31,12/20/2023
