,Hour,Total Outflow kcfs,Generation Flow kcfs,Spill kcfs,Forebay Elevation,Tailwater Elevation,Average Head,Hope Gage Elevation,Date,0
18225,10,12.9,12.9,0.0,2050.8,2033.1,17.7,,2023-12-30,
18226,11,12.8,12.8,0.0,2050.8,2033.1,17.7,,2023-12-30,
18227,12,12.8,12.8,0.0,2050.7,2033.1,17.6,,2023-12-30,
18228,13,12.6,12.6,0.0,2050.7,2033.5,17.2,,2023-12-30,
18229,14,12.6,12.6,0.0,2050.7,2033.0,17.7,,2023-12-30,
18230,15,12.9,12.9,0.0,2050.7,2033.1,17.6,,2023-12-30,
18231,16,12.8,12.8,0.0,2050.7,2033.1,17.6,2051.48,2023-12-30,
18232,17,12.6,12.6,0.0,2050.7,2033.0,17.7,,2023-12-30,
18233,18,12.7,12.7,0.0,2050.7,2033.0,17.7,,2023-12-30,
18234,19,12.4,12.4,0.0,2050.7,2033.0,17.7,,2023-12-30,
18235,20,12.4,12.4,0.0,2050.7,2033.0,17.7,,2023-12-30,
18236,21,12.6,12.6,0.0,2050.7,2033.0,17.7,,2023-12-30,
18237,22,12.4,12.4,0.0,2050.7,2033.0,17.7,,2023-12-30,
18238,23,12.5,12.5,0.0,2050.7,2033.0,17.7,,2023-12-30,
18239,24,12.4,12.4,0.0,2050.7,2032.9,17.8,2051.48,2023-12-30,
18240,,,,,,,,,2023-12-30,
18241,AVG,12.72,12.72,0.0,2050.77,2033.07,17.7,2051.48,2023-12-30,
18242,,,,,,,,,2023-12-30,
18243,MAX,12.9,12.9,0.0,2050.9,2033.5,17.8,2051.49,2023-12-30,
18244,MIN,12.4,12.4,0.0,2050.7,2032.9,17.2,2051.48,2023-12-30,
18245,1,12.5,12.5,0.0,2050.7,2033.0,17.7,,2023-12-31,
18246,2,12.6,12.6,0.0,2050.7,2033.0,17.7,,2023-12-31,
18247,3,12.4,12.4,0.0,2050.7,2033.0,17.7,,2023-12-31,
18248,4,12.5,12.5,0.0,2050.7,2033.0,17.7,,2023-12-31,
18249,5,12.5,12.5,0.0,2050.7,2032.9,17.8,,2023-12-31,
18250,6,12.6,12.6,0.0,2050.7,2033.0,17.7,,2023-12-31,
18251,7,12.7,12.7,0.0,2050.6,2033.0,17.6,,2023-12-31,
18252,8,12.4,12.4,0.0,2050.7,2032.9,17.8,2051.44,2023-12-31,
18253,9,12.5,12.5,0.0,2050.7,2032.9,17.8,,2023-12-31,
18254,10,12.4,12.4,0.0,2050.6,2033.0,17.6,,2023-12-31,
18255,11,12.5,12.5,0.0,2050.6,2033.0,17.6,,2023-12-31,
18256,12,12.6,12.6,0.0,2050.6,2033.0,17.6,,2023-12-31,
18257,13,12.5,12.5,0.0,2050.6,2033.0,17.6,,2023-12-31,
18258,14,12.6,12.6,0.0,2050.6,2033.0,17.6,,2023-12-31,
18259,15,12.5,12.5,0.0,2050.6,2032.9,17.7,,2023-12-31,
18260,16,12.5,12.5,0.0,2050.6,2032.9,17.7,2051.44,2023-12-31,
18261,17,12.5,12.5,0.0,2050.6,2032.9,17.7,,2023-12-31,
18262,18,12.4,12.4,0.0,2050.6,2032.9,17.7,,2023-12-31,
18263,19,12.3,12.3,0.0,2050.7,2032.9,17.8,,2023-12-31,
18264,20,12.4,12.4,0.0,2050.6,2032.9,17.7,,2023-12-31,
18265,21,12.4,12.4,0.0,2050.7,2032.9,17.8,,2023-12-31,
18266,22,12.4,12.4,0.0,2050.7,2032.9,17.8,,2023-12-31,
18267,23,12.6,12.6,0.0,2050.6,2032.9,17.7,,2023-12-31,
18268,24,12.5,12.5,0.0,2050.7,2032.9,17.8,2051.47,2023-12-31,
18269,,,,,,,,,2023-12-31,
18270,AVG,12.49,12.49,0.0,2050.65,2032.95,17.7,2051.45,2023-12-31,
18271,,,,,,,,,2023-12-31,
18272,MAX,12.7,12.7,0.0,2050.7,2033.0,17.8,2051.47,2023-12-31,
18273,MIN,12.3,12.3,0.0,2050.6,2032.9,17.6,2051.44,2023-12-31,
18274,1,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18275,2,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18276,3,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18277,4,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18278,5,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18279,6,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18280,7,12.5,12.5,0.0,2050.6,2032.9,17.7,,2024-01-01,
18281,8,12.5,12.5,0.0,2050.7,2032.9,17.8,2051.4,2024-01-01,
18282,9,12.5,12.5,0.0,2050.6,2032.9,17.7,,2024-01-01,
18283,10,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18284,11,12.3,12.3,0.0,2050.6,2032.9,17.7,,2024-01-01,
18285,12,12.3,12.3,0.0,2050.6,2032.9,17.7,,2024-01-01,
18286,13,12.2,12.2,0.0,2050.7,2032.9,17.8,,2024-01-01,
18287,14,12.5,12.5,0.0,2050.6,2032.9,17.7,,2024-01-01,
18288,15,12.5,12.5,0.0,2050.6,2032.9,17.7,,2024-01-01,
18289,16,12.6,12.6,0.0,2050.6,2032.9,17.7,2051.45,2024-01-01,
18290,17,12.5,12.5,0.0,2050.6,2032.9,17.7,,2024-01-01,
18291,18,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18292,19,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18293,20,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18294,21,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-01,
18295,22,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-01,
18296,23,12.2,12.2,0.0,2050.7,2032.9,17.8,,2024-01-01,
18297,24,12.3,12.3,0.0,2050.7,2032.9,17.8,2051.49,2024-01-01,
18298,,,,,,,,,2024-01-01,
18299,AVG,12.43,12.43,0.0,2050.67,2032.9,17.77,2051.45,2024-01-01,
18300,,,,,,,,,2024-01-01,
18301,MAX,12.6,12.6,0.0,2050.7,2032.9,17.8,2051.49,2024-01-01,
18302,MIN,12.2,12.2,0.0,2050.6,2032.9,17.7,2051.4,2024-01-01,
18303,1,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-02,
18304,2,12.4,12.4,0.0,2050.8,2032.9,17.9,,2024-01-02,
18305,3,12.4,12.4,0.0,2050.8,2032.9,17.9,,2024-01-02,
18306,4,12.3,12.3,0.0,2050.7,2032.9,17.8,,2024-01-02,
18307,5,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-02,
18308,6,12.6,12.6,0.0,2050.7,2032.9,17.8,,2024-01-02,
18309,7,12.6,12.6,0.0,2050.7,2032.9,17.8,,2024-01-02,
18310,8,12.4,12.4,0.0,2050.7,2032.9,17.8,2051.45,2024-01-02,
18311,9,12.4,12.4,0.0,2050.7,2032.9,17.8,,2024-01-02,
18312,10,12.5,12.5,0.0,2050.7,2032.9,17.8,,2024-01-02,
18313,11,12.7,12.7,0.0,2050.7,2033.0,17.7,,2024-01-02,
18314,12,12.8,12.8,0.0,2050.7,2033.0,17.7,,2024-01-02,
18315,13,13.1,13.1,0.0,2050.7,2033.0,17.7,,2024-01-02,
18316,14,12.9,12.9,0.0,2050.7,2033.0,17.7,,2024-01-02,
18317,15,12.9,12.9,0.0,2050.7,2033.0,17.7,,2024-01-02,
18318,16,13.0,13.0,0.0,2050.7,2033.0,17.7,2051.5,2024-01-02,
18319,17,13.0,13.0,0.0,2050.7,2033.0,17.7,,2024-01-02,
18320,18,12.9,12.9,0.0,2050.8,2033.0,17.8,,2024-01-02,
18321,19,12.9,12.9,0.0,2050.8,2033.0,17.8,,2024-01-02,
18322,20,12.9,12.9,0.0,2050.8,2033.0,17.8,,2024-01-02,
18323,21,12.8,12.8,0.0,2050.8,2033.0,17.8,,2024-01-02,
18324,22,12.8,12.8,0.0,2050.8,2033.0,17.8,,2024-01-02,
18325,23,12.7,12.7,0.0,2050.9,2033.0,17.9,,2024-01-02,
18326,24,12.7,12.7,0.0,2050.9,2033.0,17.9,2051.58,2024-01-02,
18327,,,,,,,,,2024-01-02,
18328,AVG,12.69,12.69,0.0,2050.75,2032.96,17.79,2051.51,2024-01-02,
18329,,,,,,,,,2024-01-02,
18330,MAX,13.1,13.1,0.0,2050.9,2033.0,17.9,2051.58,2024-01-02,
18331,MIN,12.3,12.3,0.0,2050.7,2032.9,17.7,2051.45,2024-01-02,
18332,1,13.0,13.0,0.0,2050.8,2033.0,17.8,,2024-01-03,
18333,2,12.8,12.8,0.0,2050.9,2033.0,17.9,,2024-01-03,
18334,3,13.0,13.0,0.0,2050.8,2033.0,17.8,,2024-01-03,
18335,4,12.9,12.9,0.0,2050.9,2033.1,17.8,,2024-01-03,
18336,5,12.9,12.9,0.0,2050.9,2033.1,17.8,,2024-01-03,
18337,6,12.9,12.9,0.0,2050.9,2033.0,17.9,,2024-01-03,
18338,7,12.9,12.9,0.0,2050.8,2033.0,17.8,,2024-01-03,
18339,8,13.0,13.0,0.0,2050.8,2033.0,17.8,2051.56,2024-01-03,
18340,9,12.9,12.9,0.0,2050.8,2033.1,17.7,,2024-01-03,
18341,10,13.0,13.0,0.0,2050.8,2033.0,17.8,,2024-01-03,
18342,11,15.8,15.8,0.0,2050.5,2033.5,17.0,,2024-01-03,
18343,12,16.1,16.1,0.0,2050.5,2033.5,17.0,,2024-01-03,
18344,13,15.9,15.9,0.0,2050.5,2033.5,17.0,,2024-01-03,
18345,14,16.0,16.0,0.0,2050.4,2033.6,16.8,,2024-01-03,
18346,15,16.1,16.1,0.0,2050.4,2033.6,16.8,,2024-01-03,
18347,16,16.0,16.0,0.0,2050.5,2033.6,16.9,2051.63,2024-01-03,
18348,17,15.9,15.9,0.0,2050.5,2033.6,16.9,,2024-01-03,
18349,18,15.8,15.8,0.0,2050.5,2033.6,16.9,,2024-01-03,
18350,19,16.0,16.0,0.0,2050.5,2033.6,16.9,,2024-01-03,
18351,20,15.9,15.9,0.0,2050.5,2033.6,16.9,,2024-01-03,
18352,21,16.0,16.0,0.0,2050.5,2033.6,16.9,,2024-01-03,
18353,22,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-03,
18354,23,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-03,
18355,24,15.9,15.9,0.0,2050.6,2033.6,17.0,2051.7,2024-01-03,
18356,,,,,,,,,2024-01-03,
18357,AVG,14.69,14.69,0.0,2050.65,2033.36,17.29,2051.63,2024-01-03,
18358,,,,,,,,,2024-01-03,
18359,MAX,16.1,16.1,0.0,2050.9,2033.7,17.9,2051.7,2024-01-03,
18360,MIN,12.8,12.8,0.0,2050.4,2033.0,16.8,2051.56,2024-01-03,
18361,1,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18362,2,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18363,3,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18364,4,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18365,5,16.0,16.0,0.0,2050.6,2033.7,16.9,,2024-01-04,
18366,6,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18367,7,15.9,15.9,0.0,2050.6,2033.7,16.9,,2024-01-04,
18368,8,15.8,15.8,0.0,2050.5,2033.7,16.8,2051.67,2024-01-04,
18369,9,15.7,15.7,0.0,2050.5,2033.7,16.8,,2024-01-04,
18370,10,15.8,15.8,0.0,2050.5,2033.7,16.8,,2024-01-04,
18371,11,15.7,15.7,0.0,2050.5,2033.7,16.8,,2024-01-04,
18372,12,15.6,15.6,0.0,2050.5,2033.7,16.8,,2024-01-04,
18373,13,16.2,16.2,0.0,2050.5,2033.8,16.7,,2024-01-04,
18374,14,16.2,16.2,0.0,2050.5,2033.8,16.7,,2024-01-04,
18375,15,16.3,16.3,0.0,2050.5,2033.8,16.7,,2024-01-04,
18376,16,16.4,16.4,0.0,2050.4,2033.9,16.5,2051.67,2024-01-04,
18377,17,16.2,16.2,0.0,2050.4,2033.8,16.6,,2024-01-04,
18378,18,16.3,16.3,0.0,2050.4,2033.9,16.5,,2024-01-04,
18379,19,16.1,16.1,0.0,2050.5,2033.9,16.6,,2024-01-04,
18380,20,16.2,16.2,0.0,2050.4,2033.9,16.5,,2024-01-04,
18381,21,16.1,16.1,0.0,2050.4,2033.9,16.5,,2024-01-04,
18382,22,16.1,16.1,0.0,2050.4,2033.9,16.5,,2024-01-04,
18383,23,16.0,16.0,0.0,2050.4,2033.9,16.5,,2024-01-04,
18384,24,15.8,15.8,0.0,2050.4,2033.8,16.6,2051.63,2024-01-04,
18385,,,,,,,,,2024-01-04,
18386,AVG,16.0,16.0,0.0,2050.5,2033.78,16.72,2051.66,2024-01-04,
18387,,,,,,,,,2024-01-04,
18388,MAX,16.4,16.4,0.0,2050.6,2033.9,16.9,2051.67,2024-01-04,
18389,MIN,15.6,15.6,0.0,2050.4,2033.7,16.5,2051.63,2024-01-04,
18390,1,15.9,15.9,0.0,2050.4,2033.8,16.6,,2024-01-05,
18391,2,15.8,15.8,0.0,2050.4,2033.8,16.6,,2024-01-05,
18392,3,15.9,15.9,0.0,2050.4,2033.9,16.5,,2024-01-05,
18393,4,15.9,15.9,0.0,2050.4,2033.9,16.5,,2024-01-05,
18394,5,15.7,15.7,0.0,2050.4,2033.9,16.5,,2024-01-05,
18395,6,15.9,15.9,0.0,2050.3,2033.9,16.4,,2024-01-05,
18396,7,15.9,15.9,0.0,2050.3,2033.9,16.4,,2024-01-05,
18397,8,15.9,15.9,0.0,2050.3,2033.9,16.4,2051.55,2024-01-05,
18398,9,15.8,15.8,0.0,2050.3,2033.9,16.4,,2024-01-05,
18399,10,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-05,
18400,11,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-05,
18401,12,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18402,13,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-05,
18403,14,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18404,15,15.7,15.7,0.0,2050.3,2033.8,16.5,,2024-01-05,
18405,16,15.7,15.7,0.0,2050.3,2033.8,16.5,2051.57,2024-01-05,
18406,17,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-05,
18407,18,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18408,19,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18409,20,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-05,
18410,21,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18411,22,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18412,23,15.6,15.6,0.0,2050.3,2033.9,16.4,,2024-01-05,
18413,24,15.6,15.6,0.0,2050.3,2033.8,16.5,2051.53,2024-01-05,
18414,,,,,,,,,2024-01-05,
18415,AVG,15.73,15.73,0.0,2050.32,2033.88,16.44,2051.55,2024-01-05,
18416,,,,,,,,,2024-01-05,
18417,MAX,15.9,15.9,0.0,2050.4,2033.9,16.6,2051.57,2024-01-05,
18418,MIN,15.6,15.6,0.0,2050.3,2033.8,16.4,2051.53,2024-01-05,
18419,1,15.8,15.8,0.0,2050.3,2033.8,16.5,,2024-01-06,
18420,2,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-06,
18421,3,15.8,15.8,0.0,2050.3,2033.9,16.4,,2024-01-06,
18422,4,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-06,
18423,5,15.8,15.8,0.0,2050.3,2033.9,16.4,,2024-01-06,
18424,6,15.8,15.8,0.0,2050.3,2033.9,16.4,,2024-01-06,
18425,7,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-06,
18426,8,15.6,15.6,0.0,2050.3,2033.8,16.5,2051.47,2024-01-06,
18427,9,15.6,15.6,0.0,2050.3,2033.8,16.5,,2024-01-06,
18428,10,15.6,15.6,0.0,2050.3,2033.8,16.5,,2024-01-06,
18429,11,15.7,15.7,0.0,2050.3,2033.9,16.4,,2024-01-06,
18430,12,15.7,15.7,0.0,2050.2,2033.9,16.3,,2024-01-06,
18431,13,15.6,15.6,0.0,2050.2,2033.9,16.3,,2024-01-06,
18432,14,15.8,15.8,0.0,2050.2,2033.9,16.3,,2024-01-06,
18433,15,15.8,15.8,0.0,2050.2,2033.9,16.3,,2024-01-06,
18434,16,15.8,15.8,0.0,2050.2,2033.9,16.3,2051.43,2024-01-06,
18435,17,15.7,15.7,0.0,2050.2,2033.9,16.3,,2024-01-06,
18436,18,15.7,15.7,0.0,2050.2,2033.9,16.3,,2024-01-06,
18437,19,15.6,15.6,0.0,2050.2,2033.9,16.3,,2024-01-06,
18438,20,15.8,15.8,0.0,2050.2,2033.9,16.3,,2024-01-06,
18439,21,15.6,15.6,0.0,2050.1,2033.9,16.2,,2024-01-06,
18440,22,15.9,15.9,0.0,2050.1,2033.9,16.2,,2024-01-06,
18441,23,15.8,15.8,0.0,2050.1,2033.9,16.2,,2024-01-06,
18442,24,15.9,15.9,0.0,2050.1,2033.9,16.2,2051.4,2024-01-06,
18443,,,,,,,,,2024-01-06,
18444,AVG,15.73,15.73,0.0,2050.23,2033.88,16.35,2051.43,2024-01-06,
18445,,,,,,,,,2024-01-06,
18446,MAX,15.9,15.9,0.0,2050.3,2033.9,16.5,2051.47,2024-01-06,
18447,MIN,15.6,15.6,0.0,2050.1,2033.8,16.2,2051.4,2024-01-06,
18448,1,15.8,15.8,0.0,2050.1,2033.9,16.2,,2024-01-07,
18449,2,15.8,15.8,0.0,2050.1,2033.9,16.2,,2024-01-07,
18450,3,15.8,15.8,0.0,2050.1,2033.9,16.2,,2024-01-07,
18451,4,16.0,16.0,0.0,2050.1,2033.9,16.2,,2024-01-07,
18452,5,16.0,16.0,0.0,2050.1,2033.9,16.2,,2024-01-07,
18453,6,15.9,15.9,0.0,2050.1,2033.9,16.2,,2024-01-07,
18454,7,16.0,16.0,0.0,2050.1,2033.9,16.2,,2024-01-07,
18455,8,15.8,15.8,0.0,2050.1,2033.9,16.2,2051.34,2024-01-07,
18456,9,15.3,15.3,0.0,2050.2,2033.8,16.4,,2024-01-07,
18457,10,15.0,15.0,0.0,2050.2,2033.7,16.5,,2024-01-07,
18458,11,15.2,15.2,0.0,2050.2,2033.7,16.5,,2024-01-07,
18459,12,15.2,15.2,0.0,2050.2,2033.7,16.5,,2024-01-07,
18460,13,15.1,15.1,0.0,2050.2,2033.7,16.5,,2024-01-07,
18461,14,15.1,15.1,0.0,2050.2,2033.7,16.5,,2024-01-07,
18462,15,15.3,15.3,0.0,2050.1,2033.7,16.4,,2024-01-07,
18463,16,15.5,15.5,0.0,2050.1,2033.7,16.4,2051.32,2024-01-07,
18464,17,14.8,14.8,0.0,2050.2,2033.6,16.6,,2024-01-07,
18465,18,14.9,14.9,0.0,2050.2,2033.6,16.6,,2024-01-07,
18466,19,15.1,15.1,0.0,2050.2,2033.6,16.6,,2024-01-07,
18467,20,14.9,14.9,0.0,2050.1,2033.6,16.5,,2024-01-07,
18468,21,14.8,14.8,0.0,2050.2,2033.6,16.6,,2024-01-07,
18469,22,14.6,14.6,0.0,2050.2,2033.6,16.6,,2024-01-07,
18470,23,14.8,14.8,0.0,2050.2,2033.6,16.6,,2024-01-07,
18471,24,14.8,14.8,0.0,2050.2,2033.6,16.6,2051.32,2024-01-07,
18472,,,,,,,,,2024-01-07,
18473,AVG,15.31,15.31,0.0,2050.15,2033.74,16.42,2051.33,2024-01-07,
18474,,,,,,,,,2024-01-07,
18475,MAX,16.0,16.0,0.0,2050.2,2033.9,16.6,2051.34,2024-01-07,
18476,MIN,14.6,14.6,0.0,2050.1,2033.6,16.2,2051.32,2024-01-07,
18477,1,15.0,15.0,0.0,2050.2,2033.6,16.6,,2024-01-08,
18478,2,14.7,14.7,0.0,2050.2,2033.6,16.6,,2024-01-08,
18479,3,14.8,14.8,0.0,2050.2,2033.6,16.6,,2024-01-08,
18480,4,14.9,14.9,0.0,2050.2,2033.6,16.6,,2024-01-08,
18481,5,15.0,15.0,0.0,2050.2,2033.6,16.6,,2024-01-08,
18482,6,15.1,15.1,0.0,2050.2,2033.6,16.6,,2024-01-08,
18483,7,15.0,15.0,0.0,2050.2,2033.6,16.6,,2024-01-08,
18484,8,14.7,14.7,0.0,2050.2,2033.5,16.7,2051.37,2024-01-08,
18485,9,14.5,14.5,0.0,2050.2,2033.5,16.7,,2024-01-08,
18486,10,15.1,15.1,0.0,2050.2,2033.6,16.6,,2024-01-08,
18487,11,15.1,15.1,0.0,2050.3,2033.6,16.7,,2024-01-08,
18488,12,15.0,15.0,0.0,2050.3,2033.6,16.7,,2024-01-08,
18489,13,15.0,15.0,0.0,2050.3,2033.6,16.7,,2024-01-08,
18490,14,15.0,15.0,0.0,2050.3,2033.6,16.7,,2024-01-08,
18491,15,15.0,15.0,0.0,2050.3,2033.6,16.7,,2024-01-08,
18492,16,15.3,15.3,0.0,2050.3,2033.6,16.7,2051.4,2024-01-08,
18493,17,15.3,15.3,0.0,2050.3,2033.6,16.7,,2024-01-08,
18494,18,15.1,15.1,0.0,2050.3,2033.6,16.7,,2024-01-08,
18495,19,15.2,15.2,0.0,2050.3,2033.6,16.7,,2024-01-08,
18496,20,15.2,15.2,0.0,2050.3,2033.6,16.7,,2024-01-08,
18497,21,15.2,15.2,0.0,2050.4,2033.6,16.8,,2024-01-08,
18498,22,15.2,15.2,0.0,2050.4,2033.6,16.8,,2024-01-08,
18499,23,15.0,15.0,0.0,2050.4,2033.6,16.8,,2024-01-08,
18500,24,14.8,14.8,0.0,2050.4,2033.6,16.8,2051.4,2024-01-08,
18501,,,,,,,,,2024-01-08,
18502,AVG,15.01,15.01,0.0,2050.28,2033.59,16.68,2051.39,2024-01-08,
18503,,,,,,,,,2024-01-08,
18504,MAX,15.3,15.3,0.0,2050.4,2033.6,16.8,2051.4,2024-01-08,
18505,MIN,14.5,14.5,0.0,2050.2,2033.5,16.6,2051.37,2024-01-08,
18506,1,14.9,14.9,0.0,2050.4,2033.6,16.8,,2024-01-09,
18507,2,14.8,14.8,0.0,2050.5,2033.6,16.9,,2024-01-09,
18508,3,14.7,14.7,0.0,2050.5,2033.6,16.9,,2024-01-09,
18509,4,14.9,14.9,0.0,2050.5,2033.6,16.9,,2024-01-09,
18510,5,14.8,14.8,0.0,2050.5,2033.6,16.9,,2024-01-09,
18511,6,14.7,14.7,0.0,2050.4,2033.6,16.8,,2024-01-09,
18512,7,14.6,14.6,0.0,2050.4,2033.6,16.8,,2024-01-09,
18513,8,14.4,14.4,0.0,2050.4,2033.5,16.9,2051.38,2024-01-09,
18514,9,14.4,14.4,0.0,2050.3,2033.5,16.8,,2024-01-09,
18515,10,14.4,14.4,0.0,2050.2,2033.5,16.7,,2024-01-09,
18516,11,14.5,14.5,0.0,2050.2,2033.5,16.7,,2024-01-09,
18517,12,14.4,14.4,0.0,2050.2,2033.5,16.7,,2024-01-09,
18518,13,14.4,14.4,0.0,2050.2,2033.4,16.8,,2024-01-09,
18519,14,14.4,14.4,0.0,2050.2,2033.4,16.8,,2024-01-09,
18520,15,14.4,14.4,0.0,2050.2,2033.5,16.7,,2024-01-09,
18521,16,14.4,14.4,0.0,2050.1,2033.4,16.7,2051.35,2024-01-09,
18522,17,14.4,14.4,0.0,2050.1,2033.4,16.7,,2024-01-09,
18523,18,14.3,14.3,0.0,2050.1,2033.4,16.7,,2024-01-09,
18524,19,14.4,14.4,0.0,2050.0,2033.4,16.6,,2024-01-09,
18525,20,14.3,14.3,0.0,2050.0,2033.4,16.6,,2024-01-09,
18526,21,14.4,14.4,0.0,2050.0,2033.4,16.6,,2024-01-09,
18527,22,14.4,14.4,0.0,2050.1,2033.4,16.7,,2024-01-09,
18528,23,14.3,14.3,0.0,2050.1,2033.4,16.7,,2024-01-09,
18529,24,14.3,14.3,0.0,2050.1,2033.4,16.7,2051.34,2024-01-09,
18530,,,,,,,,,2024-01-09,
18531,AVG,14.5,14.5,0.0,2050.24,2033.48,16.75,2051.36,2024-01-09,
18532,,,,,,,,,2024-01-09,
18533,MAX,14.9,14.9,0.0,2050.5,2033.6,16.9,2051.38,2024-01-09,
18534,MIN,14.3,14.3,0.0,2050.0,2033.4,16.6,2051.34,2024-01-09,
18535,1,14.5,14.5,0.0,2050.2,2033.4,16.8,,2024-01-10,
18536,2,14.4,14.4,0.0,2050.3,2033.4,16.9,,2024-01-10,
18537,3,14.3,14.3,0.0,2050.2,2033.4,16.8,,2024-01-10,
18538,4,14.6,14.6,0.0,2050.2,2033.4,16.8,,2024-01-10,
18539,5,14.6,14.6,0.0,2050.2,2033.4,16.8,,2024-01-10,
18540,6,14.6,14.6,0.0,2050.2,2033.4,16.8,,2024-01-10,
18541,7,14.3,14.3,0.0,2050.3,2033.4,16.9,,2024-01-10,
18542,8,14.1,14.1,0.0,2050.3,2033.3,17.0,2051.31,2024-01-10,
18543,9,14.1,14.1,0.0,2050.3,2033.3,17.0,,2024-01-10,
18544,10,13.0,13.0,0.0,2050.4,2033.2,17.2,,2024-01-10,
18545,11,13.2,13.2,0.0,2050.4,2033.2,17.2,,2024-01-10,
18546,12,13.2,13.2,0.0,2050.4,2033.2,17.2,,2024-01-10,
18547,13,13.3,13.3,0.0,2050.3,2033.2,17.1,,2024-01-10,
18548,14,13.3,13.3,0.0,2050.3,2033.2,17.1,,2024-01-10,
18549,15,13.3,13.3,0.0,2050.3,2033.2,17.1,,2024-01-10,
18550,16,13.6,13.6,0.0,2050.2,2033.3,16.9,2051.33,2024-01-10,
18551,17,13.0,13.0,0.0,2050.4,2033.2,17.2,,2024-01-10,
18552,18,12.9,12.9,0.0,2050.3,2033.2,17.1,,2024-01-10,
18553,19,12.9,12.9,0.0,2050.3,2033.2,17.1,,2024-01-10,
18554,20,12.9,12.9,0.0,2050.3,2033.2,17.1,,2024-01-10,
18555,21,12.9,12.9,0.0,2050.3,2033.2,17.1,,2024-01-10,
18556,22,12.8,12.8,0.0,2050.3,2033.2,17.1,,2024-01-10,
18557,23,12.8,12.8,0.0,2050.4,2033.2,17.2,,2024-01-10,
18558,24,12.8,12.8,0.0,2050.4,2033.2,17.2,2051.38,2024-01-10,
18559,,,,,,,,,2024-01-10,
18560,AVG,13.56,13.56,0.0,2050.3,2033.27,17.03,2051.34,2024-01-10,
18561,,,,,,,,,2024-01-10,
18562,MAX,14.6,14.6,0.0,2050.4,2033.4,17.2,2051.38,2024-01-10,
18563,MIN,12.8,12.8,0.0,2050.2,2033.2,16.8,2051.31,2024-01-10,
18564,1,12.8,12.8,0.0,2050.4,2033.1,17.3,,2024-01-11,
18565,2,13.0,13.0,0.0,2050.4,2033.1,17.3,,2024-01-11,
18566,3,12.8,12.8,0.0,2050.5,2033.1,17.4,,2024-01-11,
18567,4,13.1,13.1,0.0,2050.5,2033.2,17.3,,2024-01-11,
18568,5,13.2,13.2,0.0,2050.5,2033.2,17.3,,2024-01-11,
18569,6,13.1,13.1,0.0,2050.5,2033.2,17.3,,2024-01-11,
18570,7,12.8,12.8,0.0,2050.5,2033.1,17.4,,2024-01-11,
18571,8,12.7,12.7,0.0,2050.5,2033.1,17.4,2051.34,2024-01-11,
18572,9,12.6,12.6,0.0,2050.5,2033.1,17.4,,2024-01-11,
18573,10,12.8,12.8,0.0,2050.6,2033.2,17.4,,2024-01-11,
18574,11,13.0,13.0,0.0,2050.5,2033.2,17.3,,2024-01-11,
18575,12,13.1,13.1,0.0,2050.5,2033.2,17.3,,2024-01-11,
